Date,close,rsi_14,rsi_divergence,macd,macd_signal,macd_hist,bb_percent,bb_width,ema_10,ema_20,ema_50,price_ema50_ratio,sma_cross,atr_14,atr_ratio,obv,stoch_k,stoch_d,stoch_cross,return_1d,return_3d,return_5d,volume_ratio,volume_change,volume_direction,hl_range_pct,gap_open_pct,roll_vol_5d,roll_vol_10d,dist_52w_high,dist_52w_low,day_of_week,sector,sector_enc,earnings_day,days_to_earnings,rsi_x_return,rsi_x_volume,macd_x_volume,atr_x_vix,bb_x_volume,trend_strength,momentum_score,vol_breakout,sector_rel_return,classification_label,regression_label,signal,ticker,vix,dxy,tnx_10y,sp500,oil,gold,btc,sp500_return,yield_spread
2010-02-08,36.60442352294922,31.384731344387404,0,-1.0575198269291448,-0.8150712529960947,-0.24244857393305,0.1089528321615619,0.1822160706497789,37.99840533654558,38.91370181726771,40.05337257244586,0.91389117000676,0.0,0.7684449767491873,0.0209932271236947,-135148700.0,6.183102582104598,8.576960290226566,-1,-0.0147516746838401,-0.0420708439685272,-0.0468877589585923,0.9520798933922752,-0.3300052002080083,-0.0,1.882218375190197,0.084259717242283,0.0144475170659441,0.0136094622160902,,,0,Energy,1,0,,-0.4629773468321256,29.88077167250956,0.0,,0.1037318008291663,0.0,,0,0.0,1,0.0168259926654112,bullish,CVX,26.51000022888184,80.30000305175781,3.5920000076293945,1056.739990234375,71.88999938964844,1065.699951171875,457.3340148925781,-0.0088632904934471,0.1659000078837076
2010-02-09,5.901500225067139,41.004556342303445,-1,-0.1808545049369696,-0.1642435166116773,-0.0166109883252922,0.2440023979338673,0.1435377161476293,5.968370527960634,6.111780770709709,6.351315010859424,0.929177692332502,0.0,0.2182184177330239,0.0369767702127879,-1869626000.0,23.34999309736732,19.94823818896076,0,0.0102714065933402,0.0180266163480211,-0.0007619221397441,0.6279012691121661,-0.0674607186912297,0.0,1.7707411632014405,1.1726447700598337,0.0163785828985254,0.0245300299844038,,,1,Consumer,0,0,,0.4211744703713273,25.74681296671365,-0.0,,0.1532094153290871,0.0,,0,0.0002388881719656,0,-0.0056765556675344,neutral,AMZN,26.0,79.86000061035156,3.632999897003174,1070.52001953125,73.75,1076.699951171875,457.3340148925781,0.0130401323165774,0.1659000078837076
2010-02-10,38.99260711669922,31.915647855021437,0,-0.2919169286107319,-0.2434164872339853,-0.0485004413767466,0.2696724417620438,0.0602650554114381,39.16347046780574,39.40661224405719,39.75503745166717,0.9808217930647184,0.0,0.6032005113126685,0.0154696122141147,-12248700.0,35.294736244413464,23.80641817297113,0,-0.0004779708066227,0.0014370515949333,-0.0141442257335558,0.7385879300985277,-0.1092423655383748,-0.0,1.37095586900574,0.0478074065430059,0.0081096585900468,0.0093638552745011,,,2,Healthcare,3,0,,-0.0152547479491508,23.5725122869938,0.0,,0.1991768105656437,0.0,,0,0.0050783919401197,0,0.0028697832195456,bullish,JNJ,25.399999618530277,80.02999877929688,3.694000005722046,1068.1300048828125,74.5199966430664,1075.800048828125,457.3340148925781,-0.0022325735201887,0.1659000078837076
2010-02-11,21.002565383911133,34.48370169153488,0,-0.7376807526410758,-0.5070863265593327,-0.230594426081743,0.2193331264104562,0.2465506740626586,21.4252594048412,22.094139404320284,22.81819729419576,0.9204305280178084,0.0,0.6431956421706374,0.0306246227740994,-166339000.0,29.043857551830648,21.30716502052851,0,0.0092548233023863,0.0114838961545968,0.0310206187401043,0.5687903025000058,-0.3331332533013205,0.0,1.95196729688299,-3.117379483828559e-05,0.0156863579467413,0.0377593073529898,,,3,Financial,2,0,,0.3191405659673569,19.613995116448084,-0.0,,0.1247545553192754,0.0,,0,-0.0061327639842945,0,-0.0153707164933628,bearish,MA,23.959999084472656,79.98999786376953,3.733000040054321,1078.469970703125,75.27999877929688,1094.199951171875,457.3340148925781,0.0096804375619492,0.1659000078837076
2010-02-12,5.982999801635742,45.61082188091658,0,-0.1506616311988082,-0.1630344974422496,0.0123728662434414,0.4004022769608112,0.1273717077044487,5.9641886209247685,6.071266286940865,6.306307916176586,0.9487325834960404,0.0,0.2050052250500089,0.0342646217360664,-1988890000.0,32.39043194612456,28.93324440133017,0,-0.0035806663236541,0.0138099760163401,0.019337190275203,0.5629504222215327,-0.0323605201653982,-0.0,2.0391145158385178,-0.9159768364107442,0.0125298538388959,0.0219480182499094,,,4,Consumer,0,0,,-0.1633171339031867,25.67663143573311,-0.0,,0.2254066308735517,0.0,,0,-0.0019628877881975,0,-0.0178003803220783,neutral,AMZN,22.729999542236328,80.31999969482422,3.693000078201294,1075.510009765625,74.12999725341797,1089.5,457.3340148925781,-0.0027445928193718,0.1659000078837076
2010-02-16,5.876500129699707,41.55416517508238,0,-0.1479949540356768,-0.1600265887609351,0.0120316347252582,0.2831552429610591,0.1217486873894325,5.948245258883848,6.052717129108374,6.289452708863768,0.9343420487792072,0.0,0.202219129644564,0.0344114907140991,-2167544000.0,20.57682735960283,29.24753898665121,-1,-0.0178003803220783,0.0014485513186643,0.0059916674509876,0.6371754766582866,0.1064222456183812,-0.0,2.82480874176824,0.3342801535952869,0.0157633815918218,0.0148959451992939,,,1,Consumer,0,0,,-0.7396799440829284,26.477295002570287,-0.0,,0.1804195769020057,0.0,,0,-0.0164865313038693,0,-0.0103803872698234,neutral,AMZN,22.25,79.69999694824219,3.6640000343322754,1094.8699951171875,77.01000213623047,1119.300048828125,457.3340148925781,0.0180007486455484,0.1659000078837076
2010-02-17,76.25,66.36922140044891,0,2.169006702975324,2.058338103740929,0.1106685992343945,0.7469953451242743,0.1479119151195299,75.14809256657684,73.4705117778876,70.50243437865325,1.081522938491426,0.0,1.826051633429988,0.0239482181433441,385458300.0,72.61345591307982,79.216942602998,0,0.0026298085498572,-0.0057374159264426,0.0230779719424993,0.4096400676924329,-0.5370566617212462,0.0,1.2721327484631146,0.381319230106342,0.015319814713872,0.0152921415333414,,,2,Financial,2,0,,0.1745383458862714,27.187492347173954,0.0,,0.30599922374264,0.0,,0,0.0011091747030674,1,0.0051147460937499,bullish,BRK-B,21.71999931335449,80.37999725341797,3.742000102996826,1099.510009765625,77.33000183105469,1119.5,457.3340148925781,0.0042379594555796,0.1659000078837076
2010-02-18,39.54919052124024,66.97297896467748,0,0.3189430243299753,0.2246216482373432,0.094321376092632,0.9600885943126825,0.0613799815049321,38.85952387752111,38.57785806432648,38.23326614510462,1.0344183092059505,0.0,0.5865585670993174,0.0148311143507299,63611400.0,96.41689378340288,88.71969631857951,0,0.008591565080315,0.0263922514564158,0.0278899736741315,1.2153930570439986,0.2311253858346542,0.0,1.8141686968791884,-0.190962257489192,0.0078970251807156,0.0103800521373592,,,3,Staples,4,0,,0.5754027073975941,81.39849364322278,0.0,,1.1668850116747664,0.0,,0,-2.039201192335048e-05,0,0.0009466044303672,neutral,PG,20.6299991607666,80.4000015258789,3.802999973297119,1106.75,79.05999755859375,1118.0,457.3340148925781,0.0065847424489735,0.1659000078837076
2010-02-19,20.4454402923584,68.43764865247462,0,0.2727822042707863,0.1191736733438404,0.1536085309269458,0.9427841028587765,0.122106540282365,19.932243830151908,19.653625027701747,19.4712342022965,1.0500330939446558,0.0,0.3974404796541132,0.019439076584849,101508300.0,89.72598711971504,95.22187275079663,0,-0.0049502321903683,0.0241164626500267,0.0400138509409393,1.0607772854795892,0.1214321935670819,-0.0,1.492539862796152,-0.297005124807828,0.0101296650577774,0.0099685124110166,,,4,Consumer,0,0,,-0.3387822513926015,72.59710316217789,-0.0,,1.0000839614238426,0.0,,0,-0.0001038526422417,1,0.0056383351187423,bullish,HD,20.020000457763672,80.63999938964844,3.7820000648498535,1109.1700439453125,79.80999755859375,1121.300048828125,457.3340148925781,0.0021866220422972,0.1659000078837076
2010-02-22,79.55999755859375,73.7534207010166,0,2.429657927685909,2.181542918059204,0.2481150096267055,0.9216374106722444,0.1545573205147319,76.66617458179084,74.75162034184484,71.39018775513334,1.114438833407788,0.0,1.8292324650438243,0.0229918617543526,436393600.0,93.75001124616506,88.19519918791606,0,0.0104140172348357,0.0434098040471311,0.0345903248365955,0.5842448285047436,-0.3133881673531044,0.0,2.224731897160822,0.6858025529307427,0.0138135698818703,0.0124291026099855,,,0,Financial,2,0,,0.7680693943084752,43.09005462910365,0.0,,0.5384618909417613,0.0,0.7147151492459843,0,0.0005937343946061,0,-0.0051532936814495,bullish,BRK-B,19.940000534057617,80.51000213623047,3.799000024795532,1108.010009765625,80.16000366210938,1112.5999755859375,457.3340148925781,-0.0010458578339902,0.1659000078837076
2010-02-23,20.36240005493164,31.785004548396017,0,-0.7376851257517707,-0.704120731137735,-0.0335643946140357,0.2831185946335496,0.2294588535931911,20.718548345681185,21.294027738525106,22.256075616402292,0.9149142196445876,0.0,0.5297990990857416,0.026018499668826,-216567000.0,13.215419744904333,15.082528009701312,-1,-0.0099001067469448,8.993141043744934e-05,-0.0145590242550713,0.7473586570439583,0.5214627855563743,-0.0,1.9457671069037907,-0.4548660034409481,0.0083777635195682,0.0106344680426032,,,1,Financial,2,0,,-0.3146749379812484,23.754798313425358,0.0,,0.2115911326695025,0.0,0.4655189175600438,0,0.002071854929681,0,-0.0012159319400338,bullish,MA,21.3700008392334,80.8499984741211,3.690999984741211,1094.5999755859375,78.86000061035156,1102.699951171875,457.3340148925781,-0.0121028095969314,0.1659000078837076
2010-02-24,21.447328567504883,47.726527983745314,0,-0.2142480439300662,-0.3226446369622565,0.1083965930321902,0.642836472951075,0.0716819594398212,21.34385405563042,21.44567938685853,21.95804779158517,0.9767411370570018,0.0,0.4426794838146341,0.0206403087648567,-210159400.0,74.81570772573536,70.61890943254403,1,0.0105890711173204,-0.0048665581610339,0.0013987158637764,0.6343779224919944,-0.1741144372462509,0.0,1.4320704393264347,0.6706308618180016,0.011526083366769,0.0104566990564654,,,2,Tech,5,0,,0.505379599002663,30.276655670084388,0.0,,0.4078012662127842,0.0,0.8910490614951483,0,-0.0001870540329677,0,-0.0010476161086362,neutral,MSFT,20.270000457763672,80.8499984741211,3.694999933242798,1105.239990234375,80.0,1096.5,457.3340148925781,0.0097204594242219,0.1659000078837076
2010-02-25,26.820688247680664,56.55159986429401,1,-0.1308755265432424,-0.3386312220448509,0.2077556955016085,0.7852496958015697,0.0955236441157511,26.500725388055223,26.487677077051316,27.03481970520967,0.9920794198051284,0.0,0.7785897720903567,0.0290294478985894,-226720200.0,84.54311979585822,80.24975806237607,0,-0.0051409222119973,-0.0051409222119973,0.0056912404774387,1.007665101652243,0.0464352111098667,-0.0,2.436018402159955,-1.689121525086815,0.0204670560964891,0.0162980927861327,,,3,Financial,2,0,,-0.2907273758663358,56.985073625850816,-0.0,,0.7912687145422819,0.0,0.9132702502833236,0,-0.0015162624062858,1,0.032726759407514,bullish,JPM,20.100000381469727,80.79000091552734,3.641999959945679,1102.93994140625,78.16999816894531,1107.800048828125,457.3340148925781,-0.0020810401799135,0.1659000078837076
2010-02-26,20.57793235778809,36.61400143028989,0,-0.661645977281367,-0.698133903877721,0.036487926596354,0.3906940641875707,0.1970298488687784,20.586408886696827,21.06680230947501,22.04763728570107,0.9333395724508694,0.0,0.5150090719058331,0.025027250695132,-240706000.0,61.74207000554461,42.03862308194388,0,0.0130029469653281,0.0105848182078243,0.0078156235123907,0.4858175621251356,-0.4497889022919179,0.0,1.818420616400812,0.6727270802038727,0.0087827853481083,0.0087710855499964,,,4,Financial,2,0,,0.476089918786507,17.787724914509663,0.0,,0.1898060378003669,0.0,0.8206189501299844,0,-0.0008745738189657,1,0.0373047401263704,bullish,MA,19.5,80.36000061035156,3.595000028610229,1104.489990234375,79.66000366210938,1118.300048828125,457.3340148925781,0.0014053791778985,0.1659000078837076
2010-03-01,26.3507080078125,58.242231363335954,0,0.1805675982056414,0.0717188804469545,0.1088487177586868,0.9152141262918048,0.0812198912592486,25.75282187238931,25.579970711820824,25.302134831936097,1.0414420831618092,0.0,0.8159989124502413,0.0309668686021002,48441600.0,79.57959384244721,81.33203201507358,0,0.0053162122826138,0.012492579645142,0.0290207575227725,0.9556063084580234,0.1327970923208772,0.0,3.495894269683851,0.4134850126203103,0.0132333258662834,0.0195920405993734,,,0,Healthcare,3,0,,0.3096280657406017,55.65664370947558,0.0,,0.8745843926743466,0.0,0.8046826838734061,0,-0.0020441369254841,0,-0.0026442307692308,bearish,UNH,19.26000022888184,80.66000366210938,3.6059999465942383,1115.7099609375,78.69999694824219,1117.800048828125,457.3340148925781,0.0101585082728945,0.1659000078837076
2010-03-02,39.1993522644043,70.83432249265648,0,0.3705640775189565,0.2140943103330841,0.1564697671858723,0.9400616711680136,0.0850414513946355,38.404126877907736,38.047073590659714,37.75865759402499,1.0381553466722633,0.0,0.5694694267196977,0.0145275213447038,50007700.0,95.545628623959,93.75258483440972,0,0.0058329427803691,0.0240767600511924,0.0326963521235905,1.195044563928274,0.0566406033383242,0.0,0.9090937899538032,0.283753713597671,0.0050694075533002,0.0073639716968024,,,1,Staples,4,0,,0.4131725499858818,84.65017203439139,0.0,,1.1234155898866631,0.0,0.9580434099070376,0,0.00265125437884,1,0.0099447492306008,neutral,PEP,19.059999465942383,80.5199966430664,3.614000082015991,1118.31005859375,79.68000030517578,1136.9000244140625,457.3340148925781,0.0023304422719907,0.1659000078837076
2010-03-03,6.272154808044434,60.36783654038023,0,0.0283990686596453,-0.0187043810871067,0.047103449746752,0.9392070821057368,0.0980796674902911,6.133770027059294,6.087161428890266,6.140249023987702,1.0214821554535367,0.0,0.1318487412125366,0.0210212829956671,3690383200.0,91.05518148649136,91.98182188052571,0,0.002298014310812,0.0230178713852899,0.0432071266661586,0.6879322194480793,-0.3432968597099902,0.0,0.921984861137806,0.0430730897654552,0.0087289190609849,0.0117793673608629,,,2,Tech,5,0,,0.1387261522825534,41.52897977450263,0.0,,0.6461108125143539,0.0,0.979885690160231,0,0.0028727352410512,1,0.0065924607155025,bullish,AAPL,18.82999992370605,79.9800033569336,3.625,1118.7900390625,80.87000274658203,1142.699951171875,457.3340148925781,0.0004292016020615,0.1659000078837076
2010-03-04,6.313503742218018,62.07863256764599,0,0.041992254259906,-0.0065650540177041,0.0485573082776102,0.9384077931867228,0.1071131145225762,6.16644888436088,6.1087178396833846,6.147043326663401,1.0270797530957,0.0,0.1273320914021936,0.0201682134993809,4056424400.0,98.63809935770333,92.62885824107596,1,0.0065924607155025,0.0082300142747293,0.0431184856682831,0.6927830877599083,-0.0161579216713326,0.0,1.086807685071999,-0.0238759816329083,0.008733391343784,0.0118101219708187,,,3,Tech,5,0,,0.4092509464743245,43.00702675412659,0.0,,0.6501130485418591,0.0,1.0,0,-0.0012497063511362,1,0.0391061372346119,bullish,AAPL,18.71999931335449,80.55999755859375,3.6059999465942383,1122.969970703125,80.20999908447266,1132.5999755859375,457.3340148925781,0.0037361180334851,0.1659000078837076
2010-03-05,39.15213394165039,58.28069464319031,0,-0.1151836353361943,-0.3109540123687225,0.1957703770325281,0.8820216023621662,0.0749556518220147,38.49659939029667,38.46538448178863,39.13943411773042,1.0003244764316666,0.0,0.6615563779408693,0.0168970707682704,-114417700.0,95.39301604867023,79.37486461231364,1,0.0166941556042266,0.0133663489999773,0.0276624359957409,0.8032216253529505,-0.0710941729742353,0.0,1.2920579341079232,0.6431429017634245,0.0075915380777749,0.0093900386748709,,,4,Energy,1,0,,0.9729469850958348,46.81231427800231,0.0,,0.708458825045753,0.0,0.964078218848462,0,0.0,0,0.0045759257297974,neutral,CVX,17.420000076293945,80.43000030517578,3.681999921798706,1138.699951171875,81.5,1134.800048828125,457.3340148925781,0.0140074809470649,0.1659000078837076
2010-03-08,20.64873504638672,50.77553146389908,0,-0.0738099468690762,-0.1179266535831409,0.0441167067140646,0.6958928552249861,0.0434199929652966,20.577298367681703,20.614660694474622,20.71089494010247,0.9969986862520658,0.0,0.4354996336827864,0.0210908625978516,-29488100.0,69.51943910520912,62.76652689981273,0,-0.003734333793802,0.0037628064344239,0.0021466867431401,0.8447389718694183,0.2207461985504089,-0.0,1.1512708624293395,-2.986693487363866e-06,0.0058786313007093,0.009536923734412,,,0,Healthcare,3,0,,-0.189612783043898,42.89207024493741,-0.0,,0.5878478150540287,0.0,0.6946769800072525,0,0.0030005605019128,0,-0.0083003845228712,bullish,MRK,17.790000915527344,80.43000030517578,3.7079999446868896,1138.5,81.87000274658203,1123.5999755859375,457.3340148925781,-0.0001755960133915,0.1659000078837076
2010-03-09,16.448083877563477,45.16201754238431,0,-0.064406336928851,-0.0864046311490015,0.0219982942201505,0.4476119036967853,0.0649607190029752,16.457141060341733,16.49056178796305,16.676765313824173,0.9862874225332456,0.0,0.2615158061804883,0.0158994693927368,-106015000.0,52.84503550637879,60.07189948494116,0,-0.0051414958295359,-0.0053242946434204,0.01651010730279,0.872098627663785,0.2196282433546914,-0.0,1.1812465596964856,-0.220356286594561,0.0078640202538065,0.014560462501363,,,1,Staples,4,0,,-0.2322003248475977,39.38573352124114,-0.0,,0.3903617269399407,0.0,0.6482919092795686,0,-0.0050989420806842,0,0.0003695701054313,neutral,KO,17.920000076293945,80.58999633789062,3.700999975204468,1140.449951171875,81.48999786376953,1122.0,457.3340148925781,0.0017127370855292,0.1659000078837076
2010-03-10,82.06999969482422,66.97295290091438,0,2.651576901035924,2.7058216546045344,-0.0542447535686108,0.7226988342039069,0.1375635504654273,81.62221928974911,79.70138664250057,75.28687318012068,1.0900970677647244,0.0,1.5177979816039788,0.0184939440385997,427442500.0,78.78359172917483,84.9741133950502,0,-0.0048502670056768,-0.0154750588541521,-0.0106087677612218,0.2069037097500562,-0.0497527712245096,-0.0,1.4499754068925217,0.084878978765731,0.0059305050796154,0.0131684768963051,,,2,Financial,2,0,,-0.3248367037280521,13.856952408114978,0.0,,0.1495290698288292,0.0,0.3941629033253546,0,-0.0136072856017575,0,0.0035335800731779,neutral,BRK-B,18.56999969482422,80.44999694824219,3.7200000286102295,1145.6099853515625,82.08999633789062,1107.800048828125,457.3340148925781,0.0045245599549417,0.1659000078837076
2010-03-11,25.93268203735352,52.710576356241205,0,0.1278676702011019,0.1451917693112821,-0.0173240991101802,0.6332820306103417,0.0834485831711459,25.82385038239929,25.73777706129309,25.46189889376737,1.0184897106673134,0.0,0.7148506179946608,0.0275656261456099,45787900.0,57.04208521435584,49.69441741217158,0,0.0078216996422861,0.0120845458175362,0.0166917981974841,1.3355577464032615,0.9784337511794045,0.0,1.8507544674090488,-0.4512830001652644,0.0154730394481842,0.016303112055969,,,3,Healthcare,3,0,,0.4122862962303104,70.39801856995854,-0.0,,0.8457847216396293,0.0,0.5081880365621129,0,0.000157919808381,0,-0.0176121346900463,neutral,UNH,18.059999465942383,80.31999969482422,3.7200000286102295,1150.239990234375,82.11000061035156,1108.0,457.3340148925781,0.0040415193146134,0.1659000078837076
2010-03-12,39.50552368164063,56.527203535298895,0,0.2364985294534065,0.3106364109169907,-0.0741378814635841,0.513561862988994,0.0291168240018802,39.49073182185937,39.35402902151096,38.865134904830455,1.0164772045273558,0.0,0.4508839254124621,0.0114131869013041,74954700.0,49.39022515417565,33.75409683603062,0,0.0023744618938164,0.0003161444327042,-0.0058097350646378,0.7463542772993199,-0.1939609271589087,0.0,0.7738437557345512,0.2532798690564981,0.0047826186832637,0.0038191276468339,,,4,Staples,4,0,,0.1342216907585711,42.18932014233957,-0.0,,0.3832990930996429,0.0,0.2589148327305142,0,0.0024708932121226,1,0.0060013696228014,neutral,PG,17.579999923706055,79.83000183105469,3.7100000381469727,1149.989990234375,81.23999786376953,1101.5,457.3340148925781,-0.0002173459470393,0.1659000078837076
